Member Pending Events Report
Member                Club Number           Event Type Name       Employee Name         Start Date Time       Status Name           
Charles Bronson       3001                  Kick Boxing           Nathan Lockwood       07/09/2014 04:41 PM   Pending               
Charles Bronson       3001                  Pilates               Kenneth Maynard       07/09/2014 04:41 PM   Complete              
Charles Bronson       3001                  Zumba                 Pam Beasley           07/09/2014 04:41 PM   Pending               
Charles Bronson       3001                  Zumba                 Leon Theprofessional  07/09/2014 04:41 PM   Complete              
Charles Bronson       3001                  Zumba                 Ray Orbison           07/09/2014 04:41 PM   Pending               
Charles Bronson       3001                  Personal Training     Samuel L. Jackson     07/09/2014 04:41 PM   Pending               
Charles Bronson       3001                  Pilates               Samuel L. Jackson     07/09/2014 04:41 PM   Pending               
Charles Bronson       3001                  Personal Training     Pam Beasley           07/09/2014 04:41 PM   Cancelled             
Charles Bronson       3001                  Zumba                 Marty McFly           07/09/2014 04:41 PM   Complete              
Charles Bronson       3001                  Kick Boxing           Ray Orbison           07/09/2014 04:41 PM   Pending               
Charles Bronson       3001                  Zumba                 Todd Jones            07/09/2014 04:41 PM   Cancelled             
Charles Bronson       3001                  Kick Boxing           Pam Beasley           07/09/2014 04:41 PM   Cancelled             
Charles Bronson       3001                  Kick Boxing           Pam Beasley           07/09/2014 04:41 PM   Complete              
Charles Bronson       3001                  Pilates               Opie Griffith         07/09/2014 04:41 PM   Pending               
Charles Bronson       3001                  Kick Boxing           Kenneth Maynard       07/09/2014 04:41 PM   Complete              
Charles Bronson       3001                  Pilates               Nathan Lockwood       07/09/2014 04:41 PM   Complete              
Charles Bronson       3001                  Kick Boxing           Kenneth Maynard       07/09/2014 04:41 PM   Cancelled             
Charles Bronson       3001                  Pilates               Samuel L. Jackson     07/09/2014 04:41 PM   Complete              
Charles Bronson       3002                  Kick Boxing           Kenneth Maynard       07/09/2014 02:29 PM   Pending               
Charles Bronson       3002                  Kick Boxing           Pam Beasley           07/09/2014 02:29 PM   Complete              
Charles Bronson       3002                  Personal Training     Samuel L. Jackson     07/09/2014 02:29 PM   Complete              
Charles Bronson       3002                  Pilates               Opie Griffith         07/09/2014 02:29 PM   Cancelled             
Charles Bronson       3002                  Personal Training     Pam Beasley           07/09/2014 02:29 PM   Pending               
Charles Bronson       3002                  Kick Boxing           Kenneth Maynard       07/09/2014 02:29 PM   Complete              
Charles Bronson       3002                  Personal Training     Todd Jones            07/09/2014 02:29 PM   Pending               
Charles Bronson       3002                  Zumba                 Kenneth Maynard       07/09/2014 02:29 PM   Cancelled             
Charles Bronson       3002                  Kick Boxing           Opie Griffith         07/09/2014 02:29 PM   Complete              
Charles Bronson       3002                  Kick Boxing           Marty McFly           07/09/2014 02:29 PM   Cancelled             
Charles Bronson       3002                  Zumba                 Pam Beasley           07/09/2014 02:29 PM   Cancelled             
Charles Bronson       3002                  Pilates               Marty McFly           07/09/2014 02:29 PM   Pending               
Charles Bronson       3002                  Pilates               Kenneth Maynard       07/09/2014 02:29 PM   Cancelled             
Charles Bronson       3002                  Kick Boxing           Todd Jones            07/09/2014 02:29 PM   Cancelled             
Charles Bronson       3002                  Pilates               Opie Griffith         07/09/2014 02:29 PM   Complete              
Charles Bronson       3002                  Zumba                 Leon Theprofessional  07/09/2014 02:29 PM   Complete              
Charles Bronson       3002                  Personal Training     Venus Flytrap         07/09/2014 02:29 PM   Complete              
Charles Bronson       3002                  Personal Training     Marty McFly           07/09/2014 02:29 PM   Pending               
Charles Bronson       3002                  Zumba                 Marty McFly           07/09/2014 02:29 PM   Pending               
Charles Bronson       3002                  Zumba                 Ray Orbison           07/09/2014 02:29 PM   Complete              
